Tactic,Feature,Importance
TA0004,API:CoCreateInstance,0.004885724481071512
TA0004,STRING:</html>,0.004735369068880637
TA0004,STRING:iphlpapi.dll,0.004732777025827812
TA0004,STRING:readfile,0.004722673401960548
TA0004,STRING:cmd.exe,0.004710037481891597
TA0004,FILE:OPENED:c:\window...\en-us\netmsg.dll.mui,0.004653037641254448
TA0004,API:CreateProcessInternalW,0.0046440467103217335
TA0004,API:WriteConsoleW,0.004628840267891285
TA0004,STRING:9c`u99c\t4,0.004617159114693181
TA0004,STRING:getmodulefilenamew,0.004608116398403902
TA0004,API:GetFileVersionInfoW,0.004601060453191168
TA0004,API:RegEnumKeyExW,0.004589401343387433
TA0004,STRING:findfirstfileexa,0.0045287419244362985
TA0004,REG:READ:HKEY_CURRENT...d\UseDoubleClickTimer,0.004520398555359568
TA0004,API:RegDeleteKeyW,0.004500548561273293
TA0004,API:GetComputerNameA,0.004497466983395146
TA0004,API:RegSetValueExA,0.004452022115287823
TA0004,API:GetNativeSystemInfo,0.004423327648909
TA0004,API:GetSystemMetrics,0.004404878715695712
TA0004,DROP:EXTENSION:exe,0.00439253133472933
TA0004,REG:READ:HKEY_LOCAL_M...dows\LoadAppInit_DLLs,0.004386733871099967
TA0004,API:UuidCreate,0.004363008263547236
TA0004,STRING:getlogicaldrives,0.004333718507232645
TA0004,API:GetFileAttributesExW,0.004330710996397331
TA0004,API:SHGetFolderPathW,0.004295768994750021
TA0004,API:CreateActCtxW,0.004241392759708473
TA0004,SYSTEM:DLL_LOADED:mpr.dll,0.004215772953098186
TA0004,"DROP:TYPE:ascii_text,...crlf_line_terminators",0.004211746301846642
TA0004,SIGNATURE:has_authenticode,0.0041670268000029145
TA0004,REG:READ:HKEY_LOCAL_M...Reporting\WMR\Disable,0.0041539218914798965
TA0004,API:GetFileVersionInfoSizeW,0.004139079392070557
TA0004,STRING:@.data,0.004136173445089065
TA0004,API:NtProtectVirtualMemory,0.004134524283116234
TA0004,STRING:productversion,0.004127261285103537
TA0004,SIGNATURE:allocates_rwx,0.004106698938241567
TA0004,STRING:@.reloc,0.004105110703582444
TA0004,STRING:translation,0.004088111848046498
TA0004,API:GetSystemDirectoryW,0.0040742088807593675
TA0004,API:RegEnumValueW,0.004052112084692306
TA0004,API:GetFileInformationByHandle,0.003990453962873741
TA0004,API:NtQueryDirectoryFile,0.003964011529141163
TA0004,API:GetComputerNameW,0.003915285880851032
TA0004,REG:READ:HKEY_LOCAL_M...orSystemHeapIsPrivate,0.003910034993808188
TA0004,STRING:shell32.dll,0.003906687727253752
TA0004,STRING:delete,0.0038441120773413835
TA0004,STRING:openmutexw,0.0038286286802784258
TA0004,DROP:TYPE:empty,0.003817991233460026
TA0004,STRING:  </trustinfo>,0.003809418614748551
TA0004,STRING:oleaut32.dll,0.003767138029921699
TA0004,SIGNATURE:network_http,0.0037348355790518557
TA0004,REG:OPENED:HKEY_CURRE...ion\Policies\Explorer,0.0037317077757598265
TA0004,API:CreateDirectoryW,0.003724707546249457
TA0004,API:OpenSCManagerW,0.0036615725690446227
TA0004,SIGNATURE:antivm_queries_computername,0.003652874430631076
TA0004,API:RegCreateKeyExW,0.0036493623519382717
TA0004,STRING:regclosekey,0.0036397821372910616
TA0004,REG:READ:HKEY_LOCAL_M...rol\CMF\Config\SYSTEM,0.003626650733134963
TA0004,API:NtSetInformationFile,0.0035926874545504396
TA0004,STRING:fileversion,0.003577728898770318
TA0004,API:NtWriteFile,0.0035745308725296365
TA0004,API:GetDiskFreeSpaceExW,0.003532595602455025
TA0004,STRING:user32,0.0035317539143741397
TA0004,STRING:varfileinfo,0.0035188334808121335
TA0004,FILE:OPENED:c:\,0.0034989738785694913
TA0004,"STRING:  <trustinfo x...icrosoft-com:asm.v3"">",0.003486544322281165
TA0004,API:RegQueryInfoKeyW,0.0034709405004687264
TA0004,SYSTEM:DLL_LOADED:advapi32,0.0034580595242972327
TA0004,STRING:getcurrentprocessid,0.003416537640249585
TA0004,API:FindResourceA,0.003365242361871098
TA0004,STRING:vs_version_info,0.0033007542256412803
TA0004,SYSTEM:DLL_LOADED:urlmon.dll,0.00329864595522919
TA0004,API:OpenServiceW,0.003286334382911893
TA0004,STRING:setfilepointerex,0.003267781264100315
TA0004,STRING:shellexecutea,0.0032595204766978584
TA0004,STRING:internalname,0.0032593369107985558
TA0004,SYSTEM:DLL_LOADED:dwmapi.dll,0.0032517278531572023
TA0004,SIGNATURE:injection_process_search,0.003248285026050011
TA0004,SYSTEM:DLL_LOADED:shlwapi.dll,0.003213260933664134
TA0004,REG:READ:HKEY_LOCAL_M...entVersion\DevicePath,0.0031856437644843375
TA0004,API:LoadResource,0.0031547425510156267
TA0004,STRING:mscoree.dll,0.0031363676347454105
TA0004,API:CreateToolhelp32Snapshot,0.0031071409324710526
TA0004,SYSTEM:DLL_LOADED:advapi32.dll,0.0031025684864128783
TA0004,SYSTEM:DLL_LOADED:c:\...ws\system32\imm32.dll,0.0030983255924075847
TA0004,REG:READ:HKEY_CURRENT...rocessor\DefaultColor,0.003092660303234119
TA0004,REG:OPENED:HKEY_LOCAL...trolSet\Services\LDAP,0.0030874696921407625
TA0004,REG:READ:HKEY_LOCAL_M...llocatorUseSystemHeap,0.0030668692877833027
TA0004,STRING:      </requestedprivileges>,0.0030638070536948303
TA0004,API:GetTempPathW,0.0030319596095670096
TA0004,STRING:      <requestedprivileges>,0.003029862152776072
TA0004,STRING:ssvwh ,0.0030257056017910897
TA0004,STRING:getexitcodeprocess,0.0030213149650698875
TA0004,SIGNATURE:antivm_disk_size,0.003016682013775476
TA0004,STRING:getfiles,0.0030113284660293308
TA0004,REG:READ:HKEY_LOCAL_M...ons\MachineThrottling,0.002996687918174627
TA0004,STRING:wwwpws,0.0029855345358328414
TA0004,API:RegSetValueExW,0.0029766326183488967
TA0004,STRING:stringfileinfo,0.0029670717744015225
TA0004,STRING:`.rdata,0.00296696187405858
TA0004,STRING:__based(,0.0029626317920972006
TA0004,API:NtQueryInformationFile,0.002948689516148588
TA0004,STRING:setendoffile,0.0029446638147498216
TA0004,STRING:interlockedexchange,0.0029435929068556484
TA0004,FILE:RECREATED:\??\nsi,0.0029378443335370086
TA0004,SYSTEM:DLL_LOADED:rasman.dll,0.002934739749593011
TA0004,STRING:entercriticalsection,0.0029345135029860262
TA0004,STRING:localfree,0.0029019215855643826
TA0004,SYSTEM:DLL_LOADED:c:\...ws\system32\ole32.dll,0.002895966736437509
TA0004,STRING:kernel32.dll,0.002886022290804456
TA0004,REG:READ:HKEY_CURRENT...essor\DisableUNCCheck,0.0028854056275975397
TA0004,SYSTEM:DLL_LOADED:c:\...\system32\uxtheme.dll,0.0028824521347156893
TA0004,STRING:        <reque...uestedexecutionlevel>,0.0028799449257639748
TA0004,REG:READ:HKEY_CURRENT...cessor\CompletionChar,0.0028631802501541052
TA0004,DIRECTORY:ENUMERATED:c:\users\administrator,0.0028525193838411936
TA0004,API:CoUninitialize,0.002845764150291676
TA0004,REG:READ:HKEY_CURRENT...ssor\EnableExtensions,0.002829488864959379
TA0004,STRING:setfiletime,0.0028149086409989497
TA0004,STRING:pp9e u:ppvwp,0.002814553983379271
TA0004,STRING:setservicestatus,0.002767856493994239
TA0004,REG:READ:HKEY_LOCAL_M...l\Nls\Locale\00000409,0.0027619999439363143
TA0004,API:RtlAddVectoredExceptionHandler,0.0027518355978163587
TA0004,API:Process32NextW,0.002732584698217868
TA0004,STRING:leavecriticalsection,0.0027312007136836213
TA0004,API:RegCreateKeyExA,0.0027175558241446652
TA0004,REG:READ:HKEY_LOCAL_M...lowFileCLSIDJunctions,0.002712945845962256
TA0004,STRING:originalfilename,0.002703992324721564
TA0004,STRING:control,0.0026984222542738604
TA0004,STRING:comctl32.dll,0.002691408059289459
TA0004,STRING:getconsolecp,0.0026865462599078207
TA0004,REG:READ:HKEY_LOCAL_M...Nls\Language Groups\1,0.0026865202779546007
TA0004,API:FindResourceExW,0.002681172729206156
TA0004,STRING:uvwatauavawh,0.002671329417555479
TA0004,STRING:contains,0.00265794765755158
TA0004,REG:READ:HKEY_CURRENT...ssor\DelayedExpansion,0.002652102667670565
TA0004,STRING:bad allocation,0.0026182535744885445
TA0004,STRING:showwindow,0.0026019630566043598
TA0004,STRING:f9:t!v,0.0025751157077599234
TA0004,STRING:heapalloc,0.002570150936449316
TA0004,SIGNATURE:exe_appdata,0.0025411563966599438
TA0004,SYSTEM:DLL_LOADED:imm32.dll,0.0025248228846181213
TA0004,API:ioctlsocket,0.0025240384543104336
TA0004,STRING:flushfilebuffers,0.002496919851579962
TA0004,API:NtOpenProcess,0.00249468831670434
TA0004,STRING:lstrlena,0.0024922499957944822
TA0004,STRING:cryptencrypt,0.0024916722607310777
TA0004,REG:OPENED:HKEY_LOCAL...289307-1491016761-500,0.002490346384579141
TA0004,STRING:pppppws,0.0024723342517528253
TA0004,API:NtAllocateVirtualMemory,0.0024142765042933895
TA0004,STRING:a_a^a]a\_,0.0024055317947551565
TA0004,API:LoadStringA,0.0024041491276841137
TA0004,API:LdrGetProcedureAddress,0.0023982712104755563
TA0004,"DROP:TYPE:little-endi...,_cr_line_terminators",0.0023870977685509377
TA0004,REG:READ:HKEY_CURRENT...lowFileCLSIDJunctions,0.002370391728057733
TA0004,STRING:createwindowexa,0.0023571860522802993
TA0004,STRING:setstdhandle,0.0023478229374958846
TA0004,STRING:         (((((                  h,0.0023266267251185447
TA0004,STRING:remove,0.0023258919545359803
TA0004,STRING:readprocessmemory,0.002319280204703379
TA0004,FILE:FAILED:\device\n...de-9d20-806e6f6e6963},0.0023090194432530296
TA0004,SIGNATURE:allocates_execute_remote_process,0.002304440858754233
TA0004,REG:READ:HKEY_LOCAL_M...essions\GlobalSession,0.002289758768697859
TA0004,DROP:EXTENSION:log,0.002285148166394164
TA0004,STRING:getfileattributesa,0.0022786027839389548
TA0004,STRING:msvcrt.dll,0.0022752326211236875
TA0004,FILE:WRITTEN:\\?\pipe\wkssvc,0.0022580855489210093
TA0004,SYSTEM:DLL_LOADED:crypt32.dll,0.0022566300942339483
TA0004,STRING:operator,0.0022541402212602688
TA0004,STRING:unhandledexceptionfilter,0.002250883166888256
TA0004,STRING:drawtexta,0.0022441049503143205
TA0004,REG:READ:HKEY_LOCAL_M...F\EnableAnchorContext,0.0022389919770886037
TA0004,REG:OPENED:HKEY_CURRE...rrentVersion\Explorer,0.002232625107366326
TA0004,REG:READ:HKEY_LOCAL_M...rsion\ProgramFilesDir,0.0022289046461079795
TA0004,STRING:writeconsolew,0.0022222444388683444
TA0004,STRING:.?avexception@std@@,0.0022037903430793047
TA0004,"DROP:TYPE:pe32_execut...80386,_for_ms_windows",0.002197785390497862
TA0004,REG:OPENED:HKEY_CURRE...ion\Explorer\Advanced,0.002197485551129578
TA0004,STRING:dispose,0.002186332387455687
TA0004,STRING:context,0.0021810817074143425
TA0004,SYSTEM:DLL_LOADED:c:\...c71ed437a\gdiplus.dll,0.002177576358030277
TA0004,API:Process32FirstW,0.0021680691801465013
TA0004,REG:READ:HKEY_CURRENT...67-806e6f6e6963}\Data,0.002166668661380425
TA0004,STRING:lca<e3,0.002165685514759873
TA0004,FILE:OPENED:\\?\pipe\wkssvc,0.0021617124951181688
TA0004,SYSTEM:DLL_LOADED:comctl32.dll,0.0021611080460804516
TA0004,DROP:EXTENSION:xml,0.0021585208058382656
TA0004,STRING:uqpxy]y[,0.002153267945636284
TA0004,STRING:getfullpathnamea,0.0021493877114608212
TA0004,STRING:.data$r,0.0021310593983722773
TA0004,STRING:createdirectoryw,0.002124605892687851
TA0004,API:GetCursorPos,0.0021238980265176973
TA0004,STRING:loadresource,0.0021225037296746054
TA0004,REG:OPENED:HKEY_LOCAL...ack\SurrogateFallback,0.0021135854592664884
TA0004,REG:READ:HKEY_CURRENT...or\PathCompletionChar,0.002087176275638686
TA0004,STRING:endpaint,0.0020837458141886914
TA0004,STRING:globalfree,0.002067351751833186
TA0004,STRING:!this program ...t be run in dos mode.,0.0020651143282660813
TA0004,STRING:virtualquery,0.0020572947540321326
TA0004,SIGNATURE:nolookup_communication,0.0020498608130227075
TA0004,STRING:beginpaint,0.0020463438719685286
TA0004,STRING:invalidaterect,0.0020405416714258627
TA0004,STRING:setwindowpos,0.0020328536719655616
TA0004,STRING:cryptstringtobinarya,0.002021533443362217
TA0004,STRING:concat,0.0020167072031138157
TA0004,STRING:getconsolemode,0.002015161432860165
TA0004,STRING:isvalidcodepage,0.002008988466181866
TA0004,REG:READ:HKEY_CURRENT...and Processor\AutoRun,0.002003162461310772
TA0004,API:NtSetContextThread,0.0019965772022464993
TA0004,STRING:deletefilea,0.0019644801209660165
TA0004,FILE:EXISTS:c:\progra...s\start menu\programs,0.001963857502171568
TA0004,STRING:getsysteminfo,0.0019602849523759893
TA0004,STRING:regsetvalueexa,0.0019492550371808261
TA0004,SYSTEM:DLL_LOADED:netutils.dll,0.0019350109397971724
TA0004,REG:READ:HKEY_CURRENT... Layout\Toggle\Hotkey,0.0019032542262803667
TA0004,DROP:EXTENSION:dat,0.0019010289094181496
TA0004,API:GetSystemDirectoryA,0.0018948900816629088
TA0004,STRING:findfirstfilea,0.001870782921601354
TA0004,SIGNATURE:injection_modifies_memory,0.0018700808284492225
TA0004,REG:OPENED:HKEY_LOCAL...FC-874A-C0F2E0B9FA8E},0.00185331902882344
TA0004,API:DrawTextExW,0.0018523401204397591
TA0004,SIGNATURE:origin_langid,0.0018301718018020525
TA0004,REG:READ:HKEY_LOCAL_M...-500\ProfileImagePath,0.001829071949695687
TA0004,STRING:enddialog,0.0018247068924701392
TA0004,FILE:READ:\\?\pipe\wkssvc,0.001814072591309941
TA0004,STRING:a_a^a]a\_^],0.001804854519458406
TA0004,DIRECTORY:CREATED:c:\users\administrator,0.0018022701892975832
TA0004,STRING:ienumerator,0.001795900863724681
TA0004,DIRECTORY:ENUMERATED:c:\perflogs\*.*,0.0017822268421262505
TA0004,STRING:oleinitialize,0.0017696074453333395
TA0004,STRING:wuser32.dll,0.0017686724430612433
TA0004,REG:OPENED:HKEY_LOCAL_MACHINE\System\Setup,0.001757608403754574
TA0004,SIGNATURE:antisandbox_foregroundwindows,0.0017569111501556395
TA0004,STRING:.rdata$r,0.001754703642568792
TA0004,STRING:computehash,0.0017492818861987863
TA0004,STRING:createdirectorya,0.0017442816440564521
TA0004,STRING:removedirectoryw,0.0017283153744136622
TA0004,STRING:sizeofresource,0.0017281153561984608
TA0004,STRING:wow64disablewow64fsredirection,0.0017243604320756778
TA0004,API:FindWindowW,0.0017195933418794596
TA0004,STRING:settimer,0.00170185824079471
TA0004,REG:READ:HKEY_LOCAL_M...-aeae25577436}\Enable,0.0016870523966408407
TA0004,REG:READ:HKEY_LOCAL_M...ersion\CommonFilesDir,0.0016808201653610924
TA0004,DIRECTORY:CREATED:c:\users,0.0016708012922099114
TA0004,STRING:virtualallocex,0.001656835700003143
TA0004,STRING:memset,0.0016543409523890047
TA0004,STRING:.pdata,0.001645986685279919
TA0004,FILE:EXISTS:c:\,0.0016416314620316032
TA0004,STRING:gettempfilenamew,0.0016362234846482504
TA0004,STRING:getstartupinfow,0.0016201292299848086
TA0004,REG:OPENED:HKEY_LOCAL...E0B9FA8E}\PropertyBag,0.0016190523680377077
TA0004,REG:READ:HKEY_CURRENT...oggle\Language Hotkey,0.0016166508443028252
TA0004,STRING:lockresource,0.0015991684099633922
TA0004,STRING:regdeletevaluea,0.0015989485749151836
TA0004,DIRECTORY:ENUMERATED:c:\perflogs\admin\*.*,0.0015970250753625048
TA0004,STRING:setbkcolor,0.0015829468956742895
TA0004,REG:READ:HKEY_CURRENT...ion\Windows\DragDelay,0.00157986129205901
TA0004,STRING:corexitprocess,0.0015681652887936306
TA0004,STRING:         h((((                  h,0.0015656268469910416
TA0004,DROP:EXTENSION:ini,0.001565314391717681
TA0004,API:NtGetContextThread,0.0015569253359997111
TA0004,STRING:setcurrentdirectorya,0.0015299490575571817
TA0004,DIRECTORY:ENUMERATED:c:\windows\system32\*.*,0.0015297756665310469
TA0004,STRING:removedirectorya,0.0015261318629560458
TA0004,REG:OPENED:HKEY_CURRE...ell Extensions\Cached,0.001505490282261465
TA0004,STRING:getcomputernamew,0.0015011837901975464
TA0004,FILE:EXISTS:c:\users,0.0014999030159044916
TA0004,STRING:imagelist_create,0.0014697110718457917
TA0004,STRING:locale,0.0014696801196289499
TA0004,STRING:                                 h,0.0014470996850110068
TA0004,STRING:accept,0.0014306639173511783
TA0004,SYSTEM:DLL_LOADED:user32,0.0014250188472116666
TA0004,SYSTEM:GUID:{000214f9...00-c000-000000000046},0.0014109633195122033
TA0004,STRING:_initterm,0.0014105813963183067
TA0004,SYSTEM:DLL_LOADED:c:\...\system32\xmllite.dll,0.001393607539072994
TA0004,REG:OPENED:HKEY_LOCAL...soft\CTF\KnownClasses,0.001393342818885218
TA0004,STRING:malloc,0.0013809277818319463
TA0004,STRING:pppppp,0.0013572306027587982
TA0004,DROP:EXTENSION:dll,0.0013283177683550069
TA0004,REG:READ:HKEY_CURRENT...\Toggle\Layout Hotkey,0.0013190989725848882
TA0004,STRING:watauavawh,0.001316153905050933
TA0004,FILE:OPENED:c:\progra...cessories\wordpad.exe,0.0013067873124825377
TA0004,STRING:gettemppatha,0.0013041303154160161
TA0004,STRING:enablewindow,0.001296117610392493
TA0004,STRING:dispatchmessagea,0.0012912248739093265
TA0004,SYSTEM:DLL_LOADED:uxtheme.dll,0.0012748761425218943
TA0004,REG:OPENED:HKEY_LOCAL...3d-a2e2-aeae25577436},0.0012715815618822993
TA0004,STRING:padpadp,0.0012639629900356548
TA0004,FILE:OPENED:c:\windows\system32,0.0012489668420961556
TA0004,STRING:- abort() has been called,0.0012470895204846255
TA0004,STRING:getwindowrect,0.0012199061913178728
TA0004,STRING:getenvironmentvariablea,0.001216358431230674
TA0004,REG:READ:HKEY_CURRENT...40-806e6f6e6963}\Data,0.0012071335442884268
TA0004,DROP:EXTENSION:bmp,0.0012011120774215744
TA0004,STRING:iswindowenabled,0.0011817565608860754
TA0004,API:SendNotifyMessageW,0.0011627359685520656
TA0004,SYSTEM:DLL_LOADED:msls31.dll,0.0011561047816660295
TA0004,STRING:callwindowproca,0.0011353104268475352
TA0004,SIGNATURE:injection_ntsetcontextthread,0.001126382495745059
TA0004,STRING:lstrcmpia,0.001119157984324368
TA0004,REG:OPENED:HKEY_LOCAL...7008628-870289929-500,0.0011130277004261732
TA0004,STRING:</application>,0.0011027576888768913
TA0004,STRING:createencryptor,0.0011005373975299909
TA0004,STRING:initializearray,0.0010978439254756638
TA0004,STRING:</dependency>,0.0010970850210534119
TA0004,STRING:sendmessagea,0.0010845239578992877
TA0004,STRING:wwwwwx,0.0010804522192781759
TA0004,DROP:TYPE:xml_1.0_doc...crlf_line_terminators,0.0010788865522048084
TA0004,STRING:`.rsrc,0.001073043773787231
TA0004,API:GlobalMemoryStatus,0.0010656910695662825
TA0004,STRING:lstrcpya,0.0010615732210518996
TA0004,API:WriteProcessMemory,0.0010555113156454957
TA0004,STRING:memmove,0.001044540654620232
TA0004,STRING:lookup,0.0010390883250418772
TA0004,API:RemoveDirectoryW,0.0010333382869200378
TA0004,STRING:`.itext,0.0010270662072448015
TA0004,STRING:setdlgitemtexta,0.0009980650784325138
TA0004,STRING:special,0.000987024778004776
TA0004,REG:READ:HKEY_CURRENT...e6f6e6963}\Generation,0.0009850295570762526
TA0004,REG:OPENED:HKEY_CURRE...f-9840-806e6f6e6963}\,0.0009780439626710543
TA0004,STRING:cotaskmemfree,0.0009764570858448049
TA0004,STRING:toarray,0.0009748095386026612
TA0004,SYSTEM:DLL_LOADED:c:\...\system32\version.dll,0.0009714193056229945
TA0004,SYSTEM:DLL_LOADED:nsi.dll,0.0009671466539519594
TA0004,REG:OPENED:HKEY_LOCAL...ce-bfc1-08002be10318},0.0009668709000563156
TA0004,SIGNATURE:injection_write_memory,0.0009656680661668861
TA0004,SIGNATURE:injection_runpe,0.0009568494346870934
TA0004,STRING:runtime error     at 00000000,0.000947997930263998
TA0004,STRING:loader error,0.0009453487124667331
TA0004,STRING:get_name,0.0009225990443542701
TA0004,STRING:wtsapi32.dll,0.000877041265587262
TA0004,STRING:wwwwww,0.0008766431088145692
TA0004,SYSTEM:DLL_LOADED:c:\...s\system32\wship6.dll,0.0008716303653386971
TA0004,STRING:wwwwwwww,0.0008666050375427678
TA0004,STRING:lstrcata,0.0008632720545809289
TA0004,STRING:iswindowvisible,0.0008574300182106263
TA0004,STRING:nullsoftinst,0.0008574247148799452
TA0004,STRING:8ldict,0.0008521459332915702
TA0004,STRING:regdeletekeyexw,0.0008417952942157352
TA0004,STRING:cryptdecrypt,0.0008213346249507502
TA0004,STRING:getshortpathnamea,0.0008210163774550345
TA0004,STRING:eabort,0.0008183335381164332
TA0004,STRING:imagelist_destroy,0.0008102763085378649
TA0004,STRING:.cctor,0.0008101798154755089
TA0004,STRING:iswindow,0.0008073535637211531
TA0004,DIRECTORY:CREATED:c:\...ows\wer\reportarchive,0.0008031630082963806
TA0004,STRING:get_length,0.0008010269809885732
TA0004,STRING:<dependency>,0.0007983057566338263
TA0004,REG:OPENED:HKEY_LOCAL...ation\Providers\Tcpip,0.000797713940107278
TA0004,REG:OPENED:HKEY_CURRE...orland\Delphi\Locales,0.0007933538834031806
TA0004,REG:OPENED:HKEY_LOCAL...p6\Parameters\Winsock,0.00078282384018794
TA0004,SYSTEM:DLL_LOADED:cfgmgr32.dll,0.0007650640210881086
TA0004,STRING:labels,0.0007575468252352564
TA0004,REG:OPENED:HKEY_LOCAL...es\Winsock\Parameters,0.0007528082901740078
TA0004,REG:OPENED:HKEY_LOCAL...allback\MS Sans Serif,0.0007452267046209804
TA0004,REG:OPENED:HKEY_LOCAL...ip\Parameters\Winsock,0.000730478631520568
TA0004,STRING:isdbcsleadbyte,0.0007300473895950268
TA0004,STRING:trackpopupmenu,0.0007166000976361098
TA0004,REG:READ:HKEY_CURRENT...ies\Explorer\NoDrives,0.0007152382528872785
TA0004,STRING:enumprocesses,0.0006903154437131074
TA0004,DIRECTORY:CREATED:c:\...administrator\appdata,0.0006862150288831246
TA0004,STRING:desktop.ini,0.0006635632699035337
TA0004,FILE:OPENED:c:\program files (x86),0.0006628621972096535
TA0004,SYSTEM:DLL_LOADED:c:\...system32\wshtcpip.dll,0.0006523564456079339
TA0004,SYSTEM:GUID:{ea1afb91...86-90e9-9e9f8a5eefaf},0.0006088434469331341
TA0004,SYSTEM:DLL_LOADED:gdiplus.dll,0.0005902981536621721
TA0004,API:SHGetSpecialFolderLocation,0.0005893172225885669
TA0004,STRING:install,0.0005877055513885345
TA0004,API:SetWindowsHookExW,0.0005846425582705935
TA0004,FILE:FAILED:c:\users\...or\appdata\local\temp,0.0005837045729434659
TA0004,STRING:this program must be run under win32,0.0005730998911060915
TA0004,STRING:_cicos,0.0005488588505039783
TA0004,STRING:7777777,0.0005366153940652143
TA0004,REG:READ:HKEY_CURRENT...ngs\Wpad\WpadOverride,0.0005121263488632403
TA0004,STRING:pssssss,0.0005100917817642649
TA0004,REG:OPENED:HKEY_LOCAL...p Migration\Providers,0.0004802015306104637
TA0004,API:RemoveDirectoryA,0.00047377753333359266
TA0004,STRING:msvbvm60.dll,0.0004701006199654872
TA0004,STRING:.aspack,0.0004543008822040158
TA0004,STRING:>ldict,0.0004502253387930635
TA0004,SYSTEM:GUID:{56fdf344...d0-958a-006097c9a090},0.0004382675629823469
TA0004,SYSTEM:GUID:{f5078f32...d3-89b9-0000f81fe221},0.00043423345813935427
TA0004,SYSTEM:DLL_LOADED:usp10.dll,0.00040453467132553066
TA0004,STRING:gettempfilenamea,0.0003985982690904404
TA0004,STRING:the ordinal %u...namic link library %s,0.0003843091389864096
TA0004,DIRECTORY:ENUMERATED:...ents and settings\*.*,0.00038378405622164477
TA0004,SYSTEM:GUID:{2933bf81...d2-b20e-00c04f983e60},0.00037858912272357217
TA0004,REG:READ:HKEY_LOCAL_M...trol\Nls\CodePage\950,0.0003748166487087836
TA0004,REG:READ:HKEY_CURRENT...oNetConnectDisconnect,0.00036750500597432993
TA0004,STRING:dosdatetimetofiletime,0.000360474455129607
TA0004,SYSTEM:DLL_LOADED:c:\...ws\syswow64\msctf.dll,0.0003168302527485163
TA0004,"DROP:TYPE:pe32+_execu...86-64,_for_ms_windows",0.0003156226541373029
TA0004,STRING:the procedure ...namic link library %s,0.000306884343484385
TA0004,STRING:shgetmalloc,0.00030135639283908913
TA0004,REG:READ:HKEY_CURRENT...r\NoRecentDocsHistory,0.0002975577977506079
TA0004,FILE:OPENED:c:\window...n-us\imageres.dll.mui,0.000293135288844304
TA0004,DROP:EXTENSION:png,0.0002803771044844223
TA0004,STRING:p.rsrc,0.00027599756027219414
TA0004,DROP:TYPE:pe32_execut...lf-extracting_archive,0.00025275100931204333
TA0004,REG:READ:HKEY_CURRENT...licies\Explorer\NoRun,0.0002450941797618525
TA0004,REG:READ:HKEY_LOCAL_M...stitutes\MS Shell Dlg,0.00024188078517644942
TA0004,SYSTEM:DLL_LOADED:msimg32.dll,0.00021362375239775065
TA0004,DIRECTORY:CREATED:c:\...rator\appdata\roaming,0.00019422445178704446
TA0004,REG:OPENED:HKEY_CURRE...outIcon\0409\00020409,0.00017988762871170948
TA0004,STRING:programfilesdir,0.00017742893009246822
TA0004,STRING:dllgetversion,0.0001741799739457304
TA0004,STRING:<head>,0.00015877871840950218
TA0004,STRING:</body>,0.00013613853846265644
TA0004,STRING:msi.dll,0.00013307402592069667
TA0004,STRING:setup.exe,0.00012989275623583724
TA0004,REG:READ:HKEY_CURRENT...cies\Explorer\NoClose,0.00010881162403294863
TA0004,"STRING:    processorarchitecture=""x86""",0.00010817667375193039
TA0004,REG:OPENED:HKEY_LOCAL...on\Installer\UserData,9.875100652709663e-05
TA0004,SYSTEM:DLL_LOADED:iphlpapi,7.979151866236682e-05
TA0004,SYSTEM:DLL_LOADED:riched20.dll,5.281701500259535e-05
TA0004,REG:OPENED:HKEY_CURRE...ion\Policies\Comdlg32,4.06475514431141e-05
TA0004,STRING:y_^][y,3.24483564796503e-05
TA0004,REG:OPENED:HKEY_LOCAL...oft\Windows\Installer,1.7624263901898235e-05
TA0004,STRING:        },1.6479273130753596e-05
TA0004,STRING:productcode,3.6104947493155497e-06
TA0004,SYSTEM:DLL_LOADED:riched20,3.289818351226792e-06
TA0004,DROP:EXTENSION:ttf,0.0
TA0004,DROP:EXTENSION:wav,0.0
TA0004,"DROP:TYPE:pc_bitmap,_...ormat,_164_x_314_x_24",0.0
TA0004,"DROP:TYPE:pe32_execut..._pdb),_for_ms_windows",0.0
TA0004,REG:OPENED:HKEY_CURRE...2E-BC0E-3B43DE6B671F},0.0
TA0004,REG:OPENED:HKEY_CURRE...f-945b-806e6f6e6963}\,0.0
TA0004,REG:OPENED:HKEY_LOCAL...392814-2180606575-500,0.0
TA0004,REG:READ:HKEY_CURRENT...5b-806e6f6e6963}\Data,0.0
TA0004,"STRING:        <suppo...b9a5-48fd50a15a9a}""/>",0.0
TA0004,STRING:9ldict,0.0
TA0004,STRING:;;b&f7b,0.0
TA0004,STRING:</form>,0.0
TA0004,STRING:?da/b6h,0.0
TA0004,STRING:@h??weldj;,0.0
TA0004,STRING:@h??weldj>,0.0
TA0004,STRING:@hnfhd,0.0
TA0004,STRING:b4fhd&b,0.0
TA0004,STRING:d/;rd'c7crd,0.0
TA0004,STRING:drdhd7h,0.0
TA0004,STRING:e(?(e8b,0.0
TA0004,STRING:exe(;2d,0.0
TA0004,STRING:return false;,0.0
TA0005,"STRING:<?xml version=...8"" standalone=""yes""?>",0.01275987138502472
TA0005,STRING:delete,0.010694768757280745
TA0005,SIGNATURE:packer_entropy,0.010271592459255347
